"","DateCollection","Source","HOSP"
"2829","2018-12-18","Environmental","All ICUs"
"2830","2018-12-18","Environmental","All ICUs"
"2831","2019-01-08","Environmental","All ICUs"
"2832","2019-01-08","Environmental","All ICUs"
"2833","2019-01-08","Environmental","All ICUs"
"2834","2019-01-08","Environmental","All ICUs"
"2835","2019-01-09","Environmental","All ICUs"
"2836","2019-01-15","Environmental","All ICUs"
"2837","2019-01-15","Environmental","All ICUs"
"2838","2019-01-15","Environmental","All ICUs"
"2839","2019-01-30","Environmental","All ICUs"
"2840","2019-01-30","Environmental","All ICUs"
"2841","2019-01-30","Environmental","All ICUs"
"2842","2019-01-30","Environmental","All ICUs"
"2843","2019-01-30","Environmental","All ICUs"
"2844","2019-01-30","Environmental","All ICUs"
"2845","2019-01-30","Environmental","All ICUs"
"2846","2019-01-30","Environmental","All ICUs"
"2847","2019-01-30","Environmental","All ICUs"
"2848","2019-01-30","Environmental","All ICUs"
"2849","2019-02-04","Environmental","All ICUs"
"2850","2019-02-04","Environmental","All ICUs"
"2851","2019-02-04","Environmental","All ICUs"
"2852","2019-02-04","Environmental","All ICUs"
"2853","2019-02-04","Environmental","All ICUs"
"2854","2019-02-04","Environmental","All ICUs"
"2855","2019-02-11","Environmental","All ICUs"
"2856","2019-02-11","Environmental","All ICUs"
"2857","2019-02-11","Environmental","All ICUs"
"2858","2019-02-13","Environmental","All ICUs"
"2859","2019-02-13","Environmental","All ICUs"
"2860","2019-02-13","Environmental","All ICUs"
"2861","2019-02-13","Environmental","All ICUs"
"2862","2019-02-13","Environmental","All ICUs"
"2863","2019-02-13","Environmental","All ICUs"
"2864","2019-02-13","Environmental","All ICUs"
"2865","2019-02-13","Environmental","All ICUs"
"2866","2019-02-13","Environmental","All ICUs"
"2867","2019-02-13","Environmental","All ICUs"
"2868","2019-02-13","Environmental","All ICUs"
"2869","2019-02-13","Environmental","All ICUs"
"2870","2019-02-13","Environmental","All ICUs"
"2871","2019-02-13","Environmental","All ICUs"
"2872","2019-02-13","Environmental","All ICUs"
"2873","2019-02-13","Environmental","All ICUs"
"2874","2019-02-13","Environmental","All ICUs"
"2875","2019-02-13","Environmental","All ICUs"
"2876","2019-02-13","Environmental","All ICUs"
"2877","2019-02-13","Environmental","All ICUs"
"2878","2019-02-13","Environmental","All ICUs"
"2879","2019-02-19","Environmental","All ICUs"
"2880","2019-02-19","Environmental","All ICUs"
"2881","2019-02-19","Environmental","All ICUs"
"2882","2019-02-19","Environmental","All ICUs"
"2883","2019-02-19","Environmental","All ICUs"
"2884","2019-02-19","Environmental","All ICUs"
"2885","2019-02-19","Environmental","All ICUs"
"2886","2019-02-19","Environmental","All ICUs"
"2887","2019-02-19","Environmental","All ICUs"
"2888","2019-02-19","Environmental","All ICUs"
"2889","2019-02-19","Environmental","All ICUs"
"2890","2019-02-19","Environmental","All ICUs"
"2891","2019-02-19","Environmental","All ICUs"
"2892","2019-02-19","Environmental","All ICUs"
"2893","2019-02-19","Environmental","All ICUs"
"2894","2019-02-19","Environmental","All ICUs"
"2895","2019-02-19","Environmental","All ICUs"
"2896","2019-02-19","Environmental","All ICUs"
"2897","2019-02-19","Environmental","All ICUs"
"2898","2019-02-19","Environmental","All ICUs"
"2899","2019-02-19","Environmental","All ICUs"
"2900","2019-02-19","Environmental","All ICUs"
"2901","2019-02-19","Environmental","All ICUs"
"2902","2019-02-19","Environmental","All ICUs"
"2903","2019-02-19","Environmental","All ICUs"
"2904","2019-02-19","Environmental","All ICUs"
"2905","2019-02-19","Environmental","All ICUs"
"2906","2019-02-19","Environmental","All ICUs"
"2907","2019-02-19","Environmental","All ICUs"
"2908","2019-02-19","Environmental","All ICUs"
"2909","2019-02-19","Environmental","All ICUs"
"2910","2019-02-20","Environmental","All ICUs"
"2911","2019-02-20","Environmental","All ICUs"
"2912","2019-02-20","Environmental","All ICUs"
"2913","2019-02-27","Environmental","All ICUs"
"2914","2019-06-12","Environmental","All ICUs"
"2915","2019-06-12","Environmental","All ICUs"
"2916","2019-06-12","Environmental","All ICUs"
"2917","2019-06-12","Environmental","All ICUs"
"2918","2019-06-12","Environmental","All ICUs"
"2919","2019-06-24","Environmental","All ICUs"
"2920","2019-06-24","Environmental","All ICUs"
"2921","2018-07-23","Clinical","All ICUs"
"2922","2018-07-28","Clinical","All ICUs"
"2923","2018-07-27","Clinical","All ICUs"
"2924","2018-07-12","Clinical","All ICUs"
"2925","2018-08-06","Clinical","All ICUs"
"2926","2018-08-09","Clinical","All ICUs"
"2927","2018-08-07","Clinical","All ICUs"
"2928","2018-08-07","Clinical","All ICUs"
"2929","2018-08-05","Clinical","All ICUs"
"2930","2018-08-07","Clinical","All ICUs"
"2931","2018-08-06","Clinical","All ICUs"
"2932","2018-08-21","Clinical","All ICUs"
"2933","2018-08-31","Clinical","All ICUs"
"2934","2018-08-06","Clinical","All ICUs"
"2935","2018-08-07","Clinical","All ICUs"
"2936","2018-08-30","Clinical","All ICUs"
"2937","2018-09-12","Clinical","All ICUs"
"2938","2018-09-01","Clinical","All ICUs"
"2939","2018-09-10","Clinical","All ICUs"
"2940","2018-09-17","Clinical","All ICUs"
"2941","2018-09-04","Clinical","All ICUs"
"2942","2018-09-04","Clinical","All ICUs"
"2943","2018-09-07","Clinical","All ICUs"
"2944","2018-09-08","Clinical","All ICUs"
"2945","2018-09-18","Clinical","All ICUs"
"2946","2018-09-06","Clinical","All ICUs"
"2947","2018-09-03","Clinical","All ICUs"
"2948","2018-09-07","Clinical","All ICUs"
"2949","2018-09-07","Clinical","All ICUs"
"2950","2018-09-24","Clinical","All ICUs"
"2951","2018-09-18","Clinical","All ICUs"
"2952","2018-09-14","Clinical","All ICUs"
"2953","2018-09-21","Clinical","All ICUs"
"2954","2018-09-27","Clinical","All ICUs"
"2955","2018-10-04","Clinical","All ICUs"
"2956","2018-09-27","Clinical","All ICUs"
"2957","2018-09-18","Clinical","All ICUs"
"2958","2018-09-26","Clinical","All ICUs"
"2959","2018-09-27","Clinical","All ICUs"
"2960","2018-10-03","Clinical","All ICUs"
"2961","2018-10-06","Clinical","All ICUs"
"2962","2018-10-03","Clinical","All ICUs"
"2963","2018-10-06","Clinical","All ICUs"
"2964","2018-10-09","Clinical","All ICUs"
"2965","2018-09-15","Clinical","All ICUs"
"2966","2018-10-06","Clinical","All ICUs"
"2967","2018-10-03","Clinical","All ICUs"
"2968","2018-10-06","Clinical","All ICUs"
"2969","2018-10-05","Clinical","All ICUs"
"2970","2018-10-09","Clinical","All ICUs"
"2971","2018-09-29","Clinical","All ICUs"
"2972","2018-09-29","Clinical","All ICUs"
"2973","2018-09-30","Clinical","All ICUs"
"2974","2018-09-18","Clinical","All ICUs"
"2975","2018-09-18","Clinical","All ICUs"
"2976","2018-09-18","Clinical","All ICUs"
"2977","2018-09-14","Clinical","All ICUs"
"2978","2018-10-11","Clinical","All ICUs"
"2979","2018-10-09","Clinical","All ICUs"
"2980","2018-09-22","Clinical","All ICUs"
"2981","2018-10-07","Clinical","All ICUs"
"2982","2018-10-07","Clinical","All ICUs"
"2983","2018-10-07","Clinical","All ICUs"
"2984","2018-10-07","Clinical","All ICUs"
"2985","2018-09-18","Clinical","All ICUs"
"2986","2018-09-29","Clinical","All ICUs"
"2987","2018-10-01","Clinical","All ICUs"
"2988","2018-10-01","Clinical","All ICUs"
"2989","2018-10-01","Clinical","All ICUs"
"2990","2018-10-20","Clinical","All ICUs"
"2991","2018-10-20","Clinical","All ICUs"
"2992","2018-09-29","Clinical","All ICUs"
"2993","2018-10-17","Clinical","All ICUs"
"2994","2018-09-23","Clinical","All ICUs"
"2995","2018-10-10","Clinical","All ICUs"
"2996","2018-10-10","Clinical","All ICUs"
"2997","2018-10-14","Clinical","All ICUs"
"2998","2018-10-15","Clinical","All ICUs"
"2999","2018-10-15","Clinical","All ICUs"
"3000","2018-10-07","Clinical","All ICUs"
"3001","2018-10-07","Clinical","All ICUs"
"3002","2018-10-07","Clinical","All ICUs"
"3003","2018-10-16","Clinical","All ICUs"
"3004","2018-10-10","Clinical","All ICUs"
"3005","2018-10-17","Clinical","All ICUs"
"3006","2018-10-12","Clinical","All ICUs"
"3007","2018-10-29","Clinical","All ICUs"
"3008","2018-10-21","Clinical","All ICUs"
"3009","2018-10-21","Clinical","All ICUs"
"3010","2018-10-28","Clinical","All ICUs"
"3011","2018-10-28","Clinical","All ICUs"
"3012","2018-10-28","Clinical","All ICUs"
"3013","2018-10-22","Clinical","All ICUs"
"3014","2018-10-22","Clinical","All ICUs"
"3015","2018-11-01","Clinical","All ICUs"
"3016","2018-11-02","Clinical","All ICUs"
"3017","2018-11-02","Clinical","All ICUs"
"3018","2018-10-31","Clinical","All ICUs"
"3019","2018-10-31","Clinical","All ICUs"
"3020","2018-11-04","Clinical","All ICUs"
"3021","2018-10-31","Clinical","All ICUs"
"3022","2018-11-05","Clinical","All ICUs"
"3023","2018-09-10","Clinical","All ICUs"
"3024","2018-11-07","Clinical","All ICUs"
"3025","2018-11-07","Clinical","All ICUs"
"3026","2018-11-10","Clinical","All ICUs"
"3027","2018-11-12","Clinical","All ICUs"
"3028","2018-11-09","Clinical","All ICUs"
"3029","2018-11-07","Clinical","All ICUs"
"3030","2018-11-01","Clinical","All ICUs"
"3031","2018-11-05","Clinical","All ICUs"
"3032","2018-10-29","Clinical","All ICUs"
"3033","2018-11-02","Clinical","All ICUs"
"3034","2018-11-05","Clinical","All ICUs"
"3035","2018-11-05","Clinical","All ICUs"
"3036","2018-11-02","Clinical","All ICUs"
"3037","2018-11-05","Clinical","All ICUs"
"3038","2018-11-07","Clinical","All ICUs"
"3039","2018-11-10","Clinical","All ICUs"
"3040","2018-11-13","Clinical","All ICUs"
"3041","2018-11-16","Clinical","All ICUs"
"3042","2018-11-16","Clinical","All ICUs"
"3043","2018-11-10","Clinical","All ICUs"
"3044","2018-11-17","Clinical","All ICUs"
"3045","2018-11-21","Clinical","All ICUs"
"3046","2018-11-18","Clinical","All ICUs"
"3047","2018-11-11","Clinical","All ICUs"
"3048","2018-11-19","Clinical","All ICUs"
"3049","2018-11-12","Clinical","All ICUs"
"3050","2018-11-06","Clinical","All ICUs"
"3051","2018-10-17","Clinical","All ICUs"
"3052","2018-10-29","Clinical","All ICUs"
"3053","2018-11-04","Clinical","All ICUs"
"3054","2018-11-02","Clinical","All ICUs"
"3055","2018-11-03","Clinical","All ICUs"
"3056","2018-11-10","Clinical","All ICUs"
"3057","2018-11-02","Clinical","All ICUs"
"3058","2018-11-16","Clinical","All ICUs"
"3059","2018-11-07","Clinical","All ICUs"
"3060","2018-11-07","Clinical","All ICUs"
"3061","2018-11-09","Clinical","All ICUs"
"3062","2018-11-16","Clinical","All ICUs"
"3063","2018-11-17","Clinical","All ICUs"
"3064","2018-11-19","Clinical","All ICUs"
"3065","2018-11-17","Clinical","All ICUs"
"3066","2018-11-20","Clinical","All ICUs"
"3067","2018-11-19","Clinical","All ICUs"
"3068","2018-11-12","Clinical","All ICUs"
"3069","2018-11-07","Clinical","All ICUs"
"3070","2018-11-11","Clinical","All ICUs"
"3071","2018-11-07","Clinical","All ICUs"
"3072","2018-11-16","Clinical","All ICUs"
"3073","2018-12-03","Clinical","All ICUs"
"3074","2018-11-22","Clinical","All ICUs"
"3075","2018-11-30","Clinical","All ICUs"
"3076","2018-11-30","Clinical","All ICUs"
"3077","2018-11-25","Clinical","All ICUs"
"3078","2018-11-25","Clinical","All ICUs"
"3079","2018-11-25","Clinical","All ICUs"
"3080","2018-11-27","Clinical","All ICUs"
"3081","2018-11-27","Clinical","All ICUs"
"3082","2018-11-27","Clinical","All ICUs"
"3083","2018-12-02","Clinical","All ICUs"
"3084","2018-12-03","Clinical","All ICUs"
"3085","2018-11-18","Clinical","All ICUs"
"3086","2018-11-28","Clinical","All ICUs"
"3087","2018-11-19","Clinical","All ICUs"
"3088","2018-11-19","Clinical","All ICUs"
"3089","2018-11-29","Clinical","All ICUs"
"3090","2018-10-14","Clinical","All ICUs"
"3091","2018-10-14","Clinical","All ICUs"
"3092","2018-11-08","Clinical","All ICUs"
"3093","2018-11-07","Clinical","All ICUs"
"3094","2018-11-10","Clinical","All ICUs"
"3095","2018-11-10","Clinical","All ICUs"
"3096","2018-12-04","Clinical","All ICUs"
"3097","2018-11-19","Clinical","All ICUs"
"3098","2018-11-29","Clinical","All ICUs"
"3099","2018-11-28","Clinical","All ICUs"
"3100","2018-11-28","Clinical","All ICUs"
"3101","2018-11-25","Clinical","All ICUs"
"3102","2018-11-30","Clinical","All ICUs"
"3103","2018-12-09","Clinical","All ICUs"
"3104","2018-12-09","Clinical","All ICUs"
"3105","2018-11-27","Clinical","All ICUs"
"3106","2018-11-30","Clinical","All ICUs"
"3107","2018-11-30","Clinical","All ICUs"
"3108","2018-12-05","Clinical","All ICUs"
"3109","2018-12-05","Clinical","All ICUs"
"3110","2018-12-07","Clinical","All ICUs"
"3111","2018-12-10","Clinical","All ICUs"
"3112","2018-12-10","Clinical","All ICUs"
"3113","2018-12-07","Clinical","All ICUs"
"3114","2018-12-07","Clinical","All ICUs"
"3115","2018-12-10","Clinical","All ICUs"
"3116","2018-12-14","Clinical","All ICUs"
"3117","2018-12-14","Clinical","All ICUs"
"3118","2018-12-09","Clinical","All ICUs"
"3119","2018-12-09","Clinical","All ICUs"
"3120","2018-12-23","Clinical","All ICUs"
"3121","2018-12-23","Clinical","All ICUs"
"3122","2018-12-17","Clinical","All ICUs"
"3123","2018-12-17","Clinical","All ICUs"
"3124","2018-12-13","Clinical","All ICUs"
"3125","2018-12-11","Clinical","All ICUs"
"3126","2018-12-03","Clinical","All ICUs"
"3127","2018-12-03","Clinical","All ICUs"
"3128","2018-12-03","Clinical","All ICUs"
"3129","2018-12-03","Clinical","All ICUs"
"3130","2018-12-03","Clinical","All ICUs"
"3131","2018-12-13","Clinical","All ICUs"
"3132","2018-11-21","Clinical","All ICUs"
"3133","2018-12-02","Clinical","All ICUs"
"3134","2018-12-03","Clinical","All ICUs"
"3135","2018-11-19","Clinical","All ICUs"
"3136","2018-11-25","Clinical","All ICUs"
"3137","2018-11-27","Clinical","All ICUs"
"3138","2018-12-18","Clinical","All ICUs"
"3139","2018-12-03","Clinical","All ICUs"
"3140","2018-12-04","Clinical","All ICUs"
"3141","2018-12-09","Clinical","All ICUs"
"3142","2018-12-14","Clinical","All ICUs"
"3143","2019-06-24","Environmental","All ICUs"
"3144","2019-06-24","Environmental","All ICUs"
"3145","2019-06-24","Environmental","All ICUs"
"3146","2019-06-24","Environmental","All ICUs"
"3147","2019-06-24","Environmental","All ICUs"
"3148","2019-06-24","Environmental","All ICUs"
"3149","2019-06-24","Environmental","All ICUs"
"3150","2019-06-24","Environmental","All ICUs"
"3151","2019-06-24","Environmental","All ICUs"
"3152","2019-06-24","Environmental","All ICUs"
"3153","2019-06-26","Environmental","All ICUs"
"3154","2019-06-26","Environmental","All ICUs"
"3155","2019-06-26","Environmental","All ICUs"
"3156","2019-06-26","Environmental","All ICUs"
"3157","2019-06-26","Environmental","All ICUs"
"3158","2019-06-26","Environmental","All ICUs"
"3159","2019-06-26","Environmental","All ICUs"
"3160","2019-06-26","Environmental","All ICUs"
"3161","2019-06-26","Environmental","All ICUs"
"3162","2019-06-26","Environmental","All ICUs"
"3163","2019-06-26","Environmental","All ICUs"
"3164","2019-06-26","Environmental","All ICUs"
"3165","2019-06-26","Environmental","All ICUs"
"3166","2019-06-26","Environmental","All ICUs"
"3167","2019-06-26","Environmental","All ICUs"
"3168","2019-06-26","Environmental","All ICUs"
"3169","2019-06-26","Environmental","All ICUs"
"3170","2019-06-26","Environmental","All ICUs"
"3171","2019-06-26","Environmental","All ICUs"
"3172","2019-06-26","Environmental","All ICUs"
"3173","2019-07-02","Environmental","All ICUs"
"3174","2019-07-02","Environmental","All ICUs"
"3175","2019-07-02","Environmental","All ICUs"
"3176","2019-07-03","Environmental","All ICUs"
"3177","2019-07-03","Environmental","All ICUs"
"3178","2019-07-03","Environmental","All ICUs"
"3179","2019-07-03","Environmental","All ICUs"
"3180","2019-07-03","Environmental","All ICUs"
"3181","2019-07-03","Environmental","All ICUs"
"3182","2019-07-03","Environmental","All ICUs"
"3183","2019-07-03","Environmental","All ICUs"
"3184","2019-07-03","Environmental","All ICUs"
"3185","2019-07-03","Environmental","All ICUs"
"3186","2019-07-03","Environmental","All ICUs"
"3187","2019-07-03","Environmental","All ICUs"
"3188","2019-07-03","Environmental","All ICUs"
"3189","2019-07-03","Environmental","All ICUs"
"3190","2019-07-03","Environmental","All ICUs"
"3191","2019-07-03","Environmental","All ICUs"
"3192","2019-07-03","Environmental","All ICUs"
"3193","2019-07-03","Environmental","All ICUs"
"3194","2019-07-03","Environmental","All ICUs"
"3195","2019-07-03","Environmental","All ICUs"
"3196","2019-07-03","Environmental","All ICUs"
"3197","2019-07-03","Environmental","All ICUs"
"3198","2019-07-04","Environmental","All ICUs"
"3199","2019-07-04","Environmental","All ICUs"
"3200","2019-07-04","Environmental","All ICUs"
"3201","2019-07-04","Environmental","All ICUs"
"3202","2019-07-04","Environmental","All ICUs"
"3203","2019-07-08","Environmental","All ICUs"
"3204","2019-07-08","Environmental","All ICUs"
"3205","2019-07-08","Environmental","All ICUs"
"3206","2019-07-08","Environmental","All ICUs"
"3207","2019-07-08","Environmental","All ICUs"
"3208","2019-07-08","Environmental","All ICUs"
"3209","2019-07-08","Environmental","All ICUs"
"3210","2019-07-08","Environmental","All ICUs"
"3211","2019-07-08","Environmental","All ICUs"
"3212","2019-07-08","Environmental","All ICUs"
"3213","2019-07-08","Environmental","All ICUs"
"3214","2019-07-08","Environmental","All ICUs"
"3215","2019-07-08","Environmental","All ICUs"
"3216","2019-07-08","Environmental","All ICUs"
"3217","2019-07-09","Environmental","All ICUs"
"3218","2019-07-09","Environmental","All ICUs"
"3219","2019-07-09","Environmental","All ICUs"
"3220","2019-07-09","Environmental","All ICUs"
"3221","2019-07-09","Environmental","All ICUs"
"3222","2019-07-09","Environmental","All ICUs"
"3223","2019-07-09","Environmental","All ICUs"
"3224","2019-07-09","Environmental","All ICUs"
"3225","2019-07-09","Environmental","All ICUs"
"3226","2019-07-09","Environmental","All ICUs"
"3227","2019-07-09","Environmental","All ICUs"
"3228","2019-07-09","Environmental","All ICUs"
"3229","2019-07-09","Environmental","All ICUs"
"3230","2019-07-09","Environmental","All ICUs"
"3231","2019-07-09","Environmental","All ICUs"
"3232","2019-07-09","Environmental","All ICUs"
"3233","2019-07-09","Environmental","All ICUs"
"3234","2019-07-09","Environmental","All ICUs"
"3235","2019-07-09","Environmental","All ICUs"
"3236","2019-07-08","Environmental","All ICUs"
"3237","2019-07-22","Environmental","All ICUs"
"3238","2019-07-22","Environmental","All ICUs"
"3239","2019-07-22","Environmental","All ICUs"
"3240","2019-07-22","Environmental","All ICUs"
"3241","2019-07-23","Environmental","All ICUs"
"3242","2019-07-23","Environmental","All ICUs"
"3243","2019-07-23","Environmental","All ICUs"
"3244","2019-07-24","Environmental","All ICUs"
"3245","2019-07-24","Environmental","All ICUs"
"3246","2019-07-24","Environmental","All ICUs"
"3247","2019-07-24","Environmental","All ICUs"
"3248","2019-07-24","Environmental","All ICUs"
"3249","2019-07-24","Environmental","All ICUs"
"3250","2019-07-24","Environmental","All ICUs"
"3251","2019-07-24","Environmental","All ICUs"
"3252","2019-07-24","Environmental","All ICUs"
"3253","2019-07-24","Environmental","All ICUs"
"3254","2019-07-24","Environmental","All ICUs"
"3255","2019-07-24","Environmental","All ICUs"
"3256","2019-07-25","Environmental","All ICUs"
"3257","2019-07-25","Environmental","All ICUs"
"3258","2019-07-25","Environmental","All ICUs"
"3259","2019-07-25","Environmental","All ICUs"
"3260","2019-07-25","Environmental","All ICUs"
"3261","2019-07-25","Environmental","All ICUs"
"3262","2019-07-25","Environmental","All ICUs"
"3263","2019-07-25","Environmental","All ICUs"
"3264","2019-07-25","Environmental","All ICUs"
"3265","2019-07-25","Environmental","All ICUs"
"3266","2019-07-25","Environmental","All ICUs"
"3267","2019-07-25","Environmental","All ICUs"
"3268","2019-07-25","Environmental","All ICUs"
"3269","2019-07-25","Environmental","All ICUs"
"3270","2019-07-25","Environmental","All ICUs"
"3271","2019-07-25","Environmental","All ICUs"
"3272","2019-07-29","Environmental","All ICUs"
"3273","2019-07-29","Environmental","All ICUs"
"3274","2019-07-29","Environmental","All ICUs"
"3275","2019-07-29","Environmental","All ICUs"
"3276","2019-07-29","Environmental","All ICUs"
"3277","2019-07-29","Environmental","All ICUs"
"3278","2019-07-29","Environmental","All ICUs"
"3279","2019-07-29","Environmental","All ICUs"
"3280","2019-07-29","Environmental","All ICUs"
"3281","2019-07-29","Environmental","All ICUs"
"3282","2019-07-30","Environmental","All ICUs"
"3283","2019-07-30","Environmental","All ICUs"
"3284","2019-07-30","Environmental","All ICUs"
"3285","2019-07-30","Environmental","All ICUs"
"3286","2019-07-30","Environmental","All ICUs"
"3287","2019-07-30","Environmental","All ICUs"
"3288","2019-07-30","Environmental","All ICUs"
"3289","2019-07-30","Environmental","All ICUs"
"3290","2019-07-30","Environmental","All ICUs"
"3291","2019-07-30","Environmental","All ICUs"
"3292","2019-07-30","Environmental","All ICUs"
"3293","2019-07-30","Environmental","All ICUs"
"3294","2019-07-30","Environmental","All ICUs"
"3295","2019-07-30","Environmental","All ICUs"
"3296","2019-07-31","Environmental","All ICUs"
"3297","2019-08-01","Environmental","All ICUs"
"3298","2019-08-06","Environmental","All ICUs"
"3299","2019-08-06","Environmental","All ICUs"
"3300","2019-08-06","Environmental","All ICUs"
"3301","2019-08-06","Environmental","All ICUs"
"3302","2019-08-07","Environmental","All ICUs"
"3303","2019-08-07","Environmental","All ICUs"
"3304","2019-08-07","Environmental","All ICUs"
"3305","2019-08-07","Environmental","All ICUs"
"3306","2019-08-07","Environmental","All ICUs"
"3307","2019-08-07","Environmental","All ICUs"
"3308","2019-08-07","Environmental","All ICUs"
"3309","2019-08-07","Environmental","All ICUs"
"3310","2019-08-07","Environmental","All ICUs"
"3311","2019-08-07","Environmental","All ICUs"
"3312","2019-08-07","Environmental","All ICUs"
"3313","2019-08-07","Environmental","All ICUs"
"3314","2019-08-07","Environmental","All ICUs"
"3315","2019-08-07","Environmental","All ICUs"
"3316","2019-08-19","Environmental","All ICUs"
"3317","2019-08-19","Environmental","All ICUs"
"3318","2019-08-19","Environmental","All ICUs"
"3319","2019-08-19","Environmental","All ICUs"
"3320","2019-08-19","Environmental","All ICUs"
"3321","2019-08-19","Environmental","All ICUs"
"3322","2019-08-19","Environmental","All ICUs"
"3323","2019-08-21","Environmental","All ICUs"
"3324","2019-08-21","Environmental","All ICUs"
"3325","2019-08-21","Environmental","All ICUs"
"3326","2019-08-21","Environmental","All ICUs"
"3327","2019-08-21","Environmental","All ICUs"
"3328","2019-08-21","Environmental","All ICUs"
"3329","2019-08-21","Environmental","All ICUs"
"3330","2019-08-21","Environmental","All ICUs"
"3331","2019-08-21","Environmental","All ICUs"
"3332","2019-08-21","Environmental","All ICUs"
"3333","2019-08-21","Environmental","All ICUs"
"3334","2019-08-19","Environmental","All ICUs"
"3335","2019-08-19","Environmental","All ICUs"
"3336","2019-08-26","Environmental","All ICUs"
"3337","2019-08-26","Environmental","All ICUs"
"3338","2019-08-26","Environmental","All ICUs"
"3339","2019-08-26","Environmental","All ICUs"
"3340","2019-08-26","Environmental","All ICUs"
"3341","2019-08-26","Environmental","All ICUs"
"3342","2019-08-26","Environmental","All ICUs"
"3343","2019-08-26","Environmental","All ICUs"
"3344","2019-08-26","Environmental","All ICUs"
"3345","2019-08-26","Environmental","All ICUs"
"3346","2019-08-26","Environmental","All ICUs"
"3347","2019-08-26","Environmental","All ICUs"
"3348","2019-08-26","Environmental","All ICUs"
"3349","2019-08-26","Environmental","All ICUs"
"3350","2019-08-26","Environmental","All ICUs"
"3351","2019-08-26","Environmental","All ICUs"
"3352","2019-08-26","Environmental","All ICUs"
"3353","2019-08-26","Environmental","All ICUs"
"3354","2019-08-27","Environmental","All ICUs"
"3355","2019-08-27","Environmental","All ICUs"
"3356","2019-08-27","Environmental","All ICUs"
"3357","2019-08-29","Environmental","All ICUs"
"3358","2019-08-29","Environmental","All ICUs"
"3359","2019-08-29","Environmental","All ICUs"
"3360","2019-08-29","Environmental","All ICUs"
"3361","2019-08-29","Environmental","All ICUs"
"3362","2019-09-03","Environmental","All ICUs"
"3363","2019-09-03","Environmental","All ICUs"
"3364","2019-09-03","Environmental","All ICUs"
"3365","2019-09-03","Environmental","All ICUs"
"3366","2019-09-03","Environmental","All ICUs"
"3367","2019-09-03","Environmental","All ICUs"
"3368","2019-09-03","Environmental","All ICUs"
"3369","2019-09-03","Environmental","All ICUs"
"3370","2019-09-03","Environmental","All ICUs"
"3371","2019-09-03","Environmental","All ICUs"
"3372","2019-09-03","Environmental","All ICUs"
"3373","2019-09-03","Environmental","All ICUs"
"3374","2019-09-03","Environmental","All ICUs"
"3375","2019-09-03","Environmental","All ICUs"
"3376","2019-09-03","Environmental","All ICUs"
"3377","2019-09-03","Environmental","All ICUs"
"3378","2019-09-03","Environmental","All ICUs"
"3379","2019-09-03","Environmental","All ICUs"
"3380","2018-12-16","Clinical","All ICUs"
"3381","2018-12-30","Clinical","All ICUs"
"3382","2018-12-15","Clinical","All ICUs"
"3383","2018-12-20","Clinical","All ICUs"
"3384","2018-12-20","Clinical","All ICUs"
"3385","2018-12-29","Clinical","All ICUs"
"3386","2018-12-29","Clinical","All ICUs"
"3387","2018-12-19","Clinical","All ICUs"
"3388","2018-12-19","Clinical","All ICUs"
"3389","2018-12-20","Clinical","All ICUs"
"3390","2018-12-18","Clinical","All ICUs"
"3391","2019-01-03","Clinical","All ICUs"
"3392","2019-01-03","Clinical","All ICUs"
"3393","2018-12-10","Clinical","All ICUs"
"3394","2018-12-10","Clinical","All ICUs"
"3395","2018-12-19","Clinical","All ICUs"
"3396","2018-12-20","Clinical","All ICUs"
"3397","2018-12-22","Clinical","All ICUs"
"3398","2018-12-23","Clinical","All ICUs"
"3399","2018-12-26","Clinical","All ICUs"
"3400","2018-12-28","Clinical","All ICUs"
"3401","2018-12-22","Clinical","All ICUs"
"3402","2018-12-20","Clinical","All ICUs"
"3403","2018-12-22","Clinical","All ICUs"
"3404","2018-12-26","Clinical","All ICUs"
"3405","2018-12-28","Clinical","All ICUs"
"3406","2018-12-23","Clinical","All ICUs"
"3407","2018-12-22","Clinical","All ICUs"
"3408","2018-12-28","Clinical","All ICUs"
"3409","2018-12-28","Clinical","All ICUs"
"3410","2018-12-26","Clinical","All ICUs"
"3411","2018-12-30","Clinical","All ICUs"
"3412","2018-12-31","Clinical","All ICUs"
"3413","2018-12-31","Clinical","All ICUs"
"3414","2018-12-30","Clinical","All ICUs"
"3415","2018-12-25","Clinical","All ICUs"
"3416","2019-01-01","Clinical","All ICUs"
"3417","2018-12-31","Clinical","All ICUs"
"3418","2018-12-31","Clinical","All ICUs"
"3419","2018-12-19","Clinical","All ICUs"
"3420","2019-01-05","Clinical","All ICUs"
"3421","2018-12-20","Clinical","All ICUs"
"3422","2018-12-22","Clinical","All ICUs"
"3423","2019-01-03","Clinical","All ICUs"
"3424","2019-01-07","Clinical","All ICUs"
"3425","2018-12-29","Clinical","All ICUs"
"3426","2018-12-29","Clinical","All ICUs"
"3427","2019-01-05","Clinical","All ICUs"
"3428","2018-12-20","Clinical","All ICUs"
"3429","2019-01-05","Clinical","All ICUs"
"3430","2019-01-08","Clinical","All ICUs"
"3431","2018-12-25","Clinical","All ICUs"
"3432","2018-12-25","Clinical","All ICUs"
"3433","2019-01-04","Clinical","All ICUs"
"3434","2019-01-07","Clinical","All ICUs"
"3435","2018-12-30","Clinical","All ICUs"
